"","Gemeinde","Zulassungsjahr","Postleitzahl","Laengengrad","Breitengrad","Anzahl_betroffen_Jahr"
"25418","SENFTENBERG","2013","01968",14.004312,51.518751,13
"25419","SENFTENBERG","2014","01968",14.004312,51.518751,24
"25420","SENFTENBERG","2015","01968",14.004312,51.518751,20
"25421","SENFTENBERG","2016","01968",14.004312,51.518751,23
"25422","SENGENTHAL","2009","92369",11.465093,49.230334,3
"25423","SENGENTHAL","2011","92369",11.465093,49.230334,2
"25424","SENGENTHAL","2014","92369",11.465093,49.230334,1
"25425","SENGENTHAL","2015","92369",11.465093,49.230334,3
"25426","SENGENTHAL","2016","92369",11.465093,49.230334,2
"25427","SENNFELD","2009","97526",10.254735,50.03895,7
"25428","SENNFELD","2010","97526",10.254735,50.03895,5
"25429","SENNFELD","2011","97526",10.254735,50.03895,2
"25430","SENNFELD","2012","97526",10.254735,50.03895,2
"25431","SENNFELD","2013","97526",10.254735,50.03895,2
"25432","SENNFELD","2014","97526",10.254735,50.03895,4
"25433","SENNFELD","2015","97526",10.254735,50.03895,2
"25434","SENNFELD","2016","97526",10.254735,50.03895,3
"25435","SENSBACHTAL","2009","64759",9.012378,49.532759,2
"25436","SENSBACHTAL","2010","64759",9.012378,49.532759,1
"25437","SENSBACHTAL","2011","64759",9.012378,49.532759,1
"25438","SENSBACHTAL","2012","64759",9.012378,49.532759,1
"25439","SENSBACHTAL","2013","64759",9.012378,49.532759,1
"25440","SENSBACHTAL","2015","64759",9.012378,49.532759,1
"25441","SERRIG","2009","54455",6.574072,49.575252,2
"25442","SERRIG","2010","54455",6.574072,49.575252,1
"25443","SERRIG","2012","54455",6.574072,49.575252,1
"25444","SERRIG","2013","54455",6.574072,49.575252,2
"25445","SERRIG","2014","54455",6.574072,49.575252,1
"25446","SERRIG","2015","54455",6.574072,49.575252,1
"25447","SESSENHAUSEN","2012","56244",7.71502,50.52689,2
"25448","SESSENHAUSEN","2015","56244",7.71502,50.52689,1
"25449","SESSENHAUSEN","2016","56244",7.71502,50.52689,4
"25450","SEUBERSDORF I.D.OPF.","2009","92358",11.625141,49.163524,11
"25451","SEUBERSDORF I.D.OPF.","2010","92358",11.625141,49.163524,2
"25452","SEUBERSDORF I.D.OPF.","2011","92358",11.625141,49.163524,6
"25453","SEUBERSDORF I.D.OPF.","2012","92358",11.625141,49.163524,5
"25454","SEUBERSDORF I.D.OPF.","2013","92358",11.625141,49.163524,2
"25455","SEUBERSDORF I.D.OPF.","2014","92358",11.625141,49.163524,6
"25456","SEUBERSDORF I.D.OPF.","2015","92358",11.625141,49.163524,3
"25457","SEUBERSDORF I.D.OPF.","2016","92358",11.625141,49.163524,5
"25458","SEUKENDORF","2009","90556",10.876962,49.487394,3
"25459","SEUKENDORF","2010","90556",10.876962,49.487394,2
"25460","SEUKENDORF","2011","90556",10.876962,49.487394,4
"25461","SEUKENDORF","2012","90556",10.876962,49.487394,4
"25462","SEUKENDORF","2013","90556",10.876962,49.487394,1
"25463","SEUKENDORF","2014","90556",10.876962,49.487394,1
"25464","SEUKENDORF","2015","90556",10.876962,49.487394,4
"25465","SEUKENDORF","2016","90556",10.876962,49.487394,2
"25466","SEXAU","2009","79350",7.90734,48.102953,2
"25467","SEXAU","2010","79350",7.90734,48.102953,2
"25468","SEXAU","2012","79350",7.90734,48.102953,2
"25469","SEXAU","2013","79350",7.90734,48.102953,1
"25470","SEXAU","2014","79350",7.90734,48.102953,1
"25471","SEXAU","2015","79350",7.90734,48.102953,4
"25472","SEXAU","2016","79350",7.90734,48.102953,3
"25473","SEYBOTHENREUTH","2012","95517",11.704726,49.895897,2
"25474","SEYBOTHENREUTH","2013","95517",11.704726,49.895897,2
"25475","SEYBOTHENREUTH","2014","95517",11.704726,49.895897,3
"25476","SEYBOTHENREUTH","2015","95517",11.704726,49.895897,3
"25477","SEYBOTHENREUTH","2016","95517",11.704726,49.895897,3
"25478","SICKTE","2009","38173",10.634127,52.21405,5
"25479","SICKTE","2010","38173",10.634127,52.21405,6
"25480","SICKTE","2011","38173",10.634127,52.21405,8
"25481","SICKTE","2012","38173",10.634127,52.21405,8
"25482","SICKTE","2013","38173",10.634127,52.21405,6
"25483","SICKTE","2014","38173",10.634127,52.21405,11
"25484","SICKTE","2015","38173",10.634127,52.21405,7
"25485","SICKTE","2016","38173",10.634127,52.21405,4
"25486","SIEBELDINGEN","2009","76833",8.051552,49.209801,1
"25487","SIEBELDINGEN","2010","76833",8.051552,49.209801,1
"25488","SIEBELDINGEN","2012","76833",8.051552,49.209801,1
"25489","SIEBELDINGEN","2015","76833",8.051552,49.209801,1
"25490","SIEBELDINGEN","2016","76833",8.051552,49.209801,1
"25491","SIEFERSHEIM","2009","55599",7.957191,49.796519,1
"25492","SIEFERSHEIM","2011","55599",7.957191,49.796519,1
"25493","SIEFERSHEIM","2012","55599",7.957191,49.796519,1
"25494","SIEFERSHEIM","2013","55599",7.957191,49.796519,3
"25495","SIEFERSHEIM","2015","55599",7.957191,49.796519,2
"25496","SIEFERSHEIM","2016","55599",7.957191,49.796519,2
"25497","SIEGBACH","2009","35768",8.417402,50.734708,2
"25498","SIEGBACH","2010","35768",8.417402,50.734708,3
"25499","SIEGBACH","2011","35768",8.417402,50.734708,3
"25500","SIEGBACH","2012","35768",8.417402,50.734708,1
"25501","SIEGBACH","2013","35768",8.417402,50.734708,1
"25502","SIEGBACH","2014","35768",8.417402,50.734708,2
"25503","SIEGBACH","2015","35768",8.417402,50.734708,3
"25504","SIEGSDORF","2009","83313",12.641761,47.820981,8
"25505","SIEGSDORF","2010","83313",12.641761,47.820981,5
"25506","SIEGSDORF","2011","83313",12.641761,47.820981,9
"25507","SIEGSDORF","2012","83313",12.641761,47.820981,9
"25508","SIEGSDORF","2013","83313",12.641761,47.820981,9
"25509","SIEGSDORF","2014","83313",12.641761,47.820981,8
"25510","SIEGSDORF","2015","83313",12.641761,47.820981,11
"25511","SIEGSDORF","2016","83313",12.641761,47.820981,6
"25512","SIEHDICHUM","2009","15890",14.531316,52.189266,2
"25513","SIEHDICHUM","2010","15890",14.531316,52.189266,1
"25514","SIEHDICHUM","2011","15890",14.531316,52.189266,1
"25515","SIEHDICHUM","2012","15890",14.531316,52.189266,2
"25516","SIEHDICHUM","2015","15890",14.531316,52.189266,1
"25517","SIEHDICHUM","2016","15890",14.531316,52.189266,2
"25518","SIEK","2009","22962",10.297782,53.635029,2
"25519","SIEK","2010","22962",10.297782,53.635029,1
"25520","SIEK","2011","22962",10.297782,53.635029,3
"25521","SIEK","2012","22962",10.297782,53.635029,1
"25522","SIEK","2013","22962",10.297782,53.635029,1
"25523","SIEK","2014","22962",10.297782,53.635029,1
"25524","SIEK","2015","22962",10.297782,53.635029,1
"25525","SIELENBACH","2009","86577",11.164857,48.402055,3
"25526","SIELENBACH","2010","86577",11.164857,48.402055,3
"25527","SIELENBACH","2014","86577",11.164857,48.402055,1
"25528","SIELENBACH","2015","86577",11.164857,48.402055,2
"25529","SIERSHAHN","2009","56427",7.778589,50.484704,2
"25530","SIERSHAHN","2012","56427",7.778589,50.484704,1
"25531","SIERSHAHN","2013","56427",7.778589,50.484704,1
"25532","SIERSHAHN","2014","56427",7.778589,50.484704,3
"25533","SIERSHAHN","2015","56427",7.778589,50.484704,5
"25534","SIERSHAHN","2016","56427",7.778589,50.484704,2
"25535","SIGGELKOW","2012","19376",11.938147,53.387011,2
"25536","SIGGELKOW","2015","19376",11.938147,53.387011,2
"25537","SIGMARINGENDORF","2009","72517",9.261616,48.067985,2
"25538","SIGMARINGENDORF","2010","72517",9.261616,48.067985,1
"25539","SIGMARINGENDORF","2012","72517",9.261616,48.067985,3
"25540","SIGMARINGENDORF","2013","72517",9.261616,48.067985,4
"25541","SIGMARINGENDORF","2014","72517",9.261616,48.067985,5
"25542","SIGMARINGENDORF","2015","72517",9.261616,48.067985,4
"25543","SIGMARINGENDORF","2016","72517",9.261616,48.067985,5
"25544","SIGMARSZELL","2009","88138",9.763071,47.588967,4
"25545","SIGMARSZELL","2011","88138",9.763071,47.588967,5
"25546","SIGMARSZELL","2012","88138",9.763071,47.588967,5
"25547","SIGMARSZELL","2013","88138",9.763071,47.588967,4
"25548","SIGMARSZELL","2015","88138",9.763071,47.588967,3
"25549","SIGMARSZELL","2016","88138",9.763071,47.588967,3
"25550","SIMMELSDORF","2009","91245",11.33841,49.597489,3
"25551","SIMMELSDORF","2010","91245",11.33841,49.597489,2
"25552","SIMMELSDORF","2011","91245",11.33841,49.597489,4
"25553","SIMMELSDORF","2012","91245",11.33841,49.597489,1
"25554","SIMMELSDORF","2013","91245",11.33841,49.597489,2
"25555","SIMMELSDORF","2014","91245",11.33841,49.597489,5
"25556","SIMMELSDORF","2015","91245",11.33841,49.597489,1
"25557","SIMMELSDORF","2016","91245",11.33841,49.597489,4
"25558","SIMMERATH","2009","52152",6.30057,50.606333,13
"25559","SIMMERATH","2010","52152",6.30057,50.606333,17
"25560","SIMMERATH","2011","52152",6.30057,50.606333,15
"25561","SIMMERATH","2012","52152",6.30057,50.606333,20
"25562","SIMMERATH","2013","52152",6.30057,50.606333,15
"25563","SIMMERATH","2014","52152",6.30057,50.606333,21
"25564","SIMMERATH","2015","52152",6.30057,50.606333,22
"25565","SIMMERATH","2016","52152",6.30057,50.606333,19
"25566","SIMMERN","2009","56337",7.673094,50.389969,2
"25567","SIMMERN","2011","56337",7.673094,50.389969,2
"25568","SIMMERN","2012","56337",7.673094,50.389969,2
"25569","SIMMERN","2013","56337",7.673094,50.389969,1
"25570","SIMMERN","2014","56337",7.673094,50.389969,2
"25571","SIMMERN","2015","56337",7.673094,50.389969,1
"25572","SIMMERN","2016","56337",7.673094,50.389969,2
"25573","SIMMERSFELD","2009","72226",8.511334,48.625744,2
"25574","SIMMERSFELD","2010","72226",8.511334,48.625744,3
"25575","SIMMERSFELD","2012","72226",8.511334,48.625744,2
"25576","SIMMERSFELD","2013","72226",8.511334,48.625744,2
"25577","SIMMERSFELD","2014","72226",8.511334,48.625744,1
"25578","SIMMERSFELD","2016","72226",8.511334,48.625744,1
"25579","SIMMERSHOFEN","2013","97215",10.12469,49.531539,1
"25580","SIMMERTAL","2009","55618",7.520805,49.814046,1
"25581","SIMMERTAL","2010","55618",7.520805,49.814046,1
"25582","SIMMERTAL","2011","55618",7.520805,49.814046,1
"25583","SIMMERTAL","2013","55618",7.520805,49.814046,2
"25584","SIMMERTAL","2015","55618",7.520805,49.814046,1
"25585","SIMMERTAL","2016","55618",7.520805,49.814046,1
"25586","SIMMOZHEIM","2009","75397",8.812573,48.752475,3
"25587","SIMMOZHEIM","2010","75397",8.812573,48.752475,1
"25588","SIMMOZHEIM","2011","75397",8.812573,48.752475,2
"25589","SIMMOZHEIM","2013","75397",8.812573,48.752475,1
"25590","SIMMOZHEIM","2014","75397",8.812573,48.752475,1
"25591","SIMMOZHEIM","2015","75397",8.812573,48.752475,4
"25592","SIMMOZHEIM","2016","75397",8.812573,48.752475,1
"25593","SIMONSWALD","2009","79263",8.054831,48.100471,4
"25594","SIMONSWALD","2011","79263",8.054831,48.100471,1
"25595","SIMONSWALD","2012","79263",8.054831,48.100471,2
"25596","SIMONSWALD","2013","79263",8.054831,48.100471,4
"25597","SIMONSWALD","2014","79263",8.054831,48.100471,4
"25598","SIMONSWALD","2015","79263",8.054831,48.100471,3
"25599","SIMONSWALD","2016","79263",8.054831,48.100471,3
"25600","SINDELSDORF","2009","82404",11.334112,47.724777,1
"25601","SINDELSDORF","2010","82404",11.334112,47.724777,1
"25602","SINDELSDORF","2013","82404",11.334112,47.724777,1
"25603","SINGHOFEN","2010","56379",7.836103,50.274405,1
"25604","SINGHOFEN","2011","56379",7.836103,50.274405,2
"25605","SINGHOFEN","2012","56379",7.836103,50.274405,2
"25606","SINGHOFEN","2013","56379",7.836103,50.274405,1
"25607","SINGHOFEN","2014","56379",7.836103,50.274405,2
"25608","SINGHOFEN","2015","56379",7.836103,50.274405,4
"25609","SINGHOFEN","2016","56379",7.836103,50.274405,2
"25610","SINN","2009","35764",8.33121,50.652878,6
"25611","SINN","2010","35764",8.33121,50.652878,8
"25612","SINN","2011","35764",8.33121,50.652878,5
"25613","SINN","2012","35764",8.33121,50.652878,6
"25614","SINN","2013","35764",8.33121,50.652878,9
"25615","SINN","2014","35764",8.33121,50.652878,8
"25616","SINN","2015","35764",8.33121,50.652878,10
"25617","SINN","2016","35764",8.33121,50.652878,10
"25618","SINNTAL","2009","36391",9.622552,50.312502,14
"25619","SINNTAL","2010","36391",9.622552,50.312502,16
"25620","SINNTAL","2011","36391",9.622552,50.312502,11
"25621","SINNTAL","2012","36391",9.622552,50.312502,8
"25622","SINNTAL","2013","36391",9.622552,50.312502,9
"25623","SINNTAL","2014","36391",9.622552,50.312502,12
"25624","SINNTAL","2015","36391",9.622552,50.312502,12
"25625","SINNTAL","2016","36391",9.622552,50.312502,10
"25626","SINZHEIM","2009","76547",8.163518,48.760234,12
"25627","SINZHEIM","2010","76547",8.163518,48.760234,9
"25628","SINZHEIM","2011","76547",8.163518,48.760234,7
"25629","SINZHEIM","2012","76547",8.163518,48.760234,18
"25630","SINZHEIM","2013","76547",8.163518,48.760234,12
"25631","SINZHEIM","2014","76547",8.163518,48.760234,8
"25632","SINZHEIM","2015","76547",8.163518,48.760234,16
"25633","SINZHEIM","2016","76547",8.163518,48.760234,10
"25634","SINZING","2009","93161",12.035317,48.990785,11
"25635","SINZING","2010","93161",12.035317,48.990785,8
"25636","SINZING","2011","93161",12.035317,48.990785,6
"25637","SINZING","2012","93161",12.035317,48.990785,7
"25638","SINZING","2013","93161",12.035317,48.990785,5
"25639","SINZING","2014","93161",12.035317,48.990785,7
"25640","SINZING","2015","93161",12.035317,48.990785,10
"25641","SINZING","2016","93161",12.035317,48.990785,10
"25642","SIPPERSFELD","2009","67729",7.938266,49.554727,3
"25643","SIPPERSFELD","2010","67729",7.938266,49.554727,2
"25644","SIPPERSFELD","2012","67729",7.938266,49.554727,1
"25645","SIPPERSFELD","2013","67729",7.938266,49.554727,1
"25646","SIPPERSFELD","2014","67729",7.938266,49.554727,1
"25647","SIPPERSFELD","2015","67729",7.938266,49.554727,1
"25648","SIPPERSFELD","2016","67729",7.938266,49.554727,2
"25649","SIPPLINGEN","2010","78354",9.098441,47.79642,2
"25650","SIPPLINGEN","2011","78354",9.098441,47.79642,1
"25651","SIPPLINGEN","2013","78354",9.098441,47.79642,1
"25652","SIPPLINGEN","2014","78354",9.098441,47.79642,2
"25653","SIPPLINGEN","2016","78354",9.098441,47.79642,1
"25654","SITTENSEN","2009","27419",9.504941,53.278798,4
"25655","SITTENSEN","2010","27419",9.504941,53.278798,3
"25656","SITTENSEN","2011","27419",9.504941,53.278798,4
"25657","SITTENSEN","2012","27419",9.504941,53.278798,10
"25658","SITTENSEN","2013","27419",9.504941,53.278798,2
"25659","SITTENSEN","2014","27419",9.504941,53.278798,5
"25660","SITTENSEN","2015","27419",9.504941,53.278798,7
"25661","SITTENSEN","2016","27419",9.504941,53.278798,4
"25662","SODERSTORF","2011","21388",10.146228,53.141222,1
"25663","SODERSTORF","2012","21388",10.146228,53.141222,1
"25664","SODERSTORF","2016","21388",10.146228,53.141222,2
"25665","SOECHTENAU","2009","83139",12.2295,47.931507,3
"25666","SOECHTENAU","2010","83139",12.2295,47.931507,2
"25667","SOECHTENAU","2011","83139",12.2295,47.931507,1
"25668","SOECHTENAU","2012","83139",12.2295,47.931507,1
"25669","SOECHTENAU","2013","83139",12.2295,47.931507,1
"25670","SOECHTENAU","2014","83139",12.2295,47.931507,1
"25671","SOECHTENAU","2015","83139",12.2295,47.931507,1
"25672","SOECHTENAU","2016","83139",12.2295,47.931507,1
"25673","SOEGEL","2009","49751",7.523528,52.840845,8
"25674","SOEGEL","2010","49751",7.523528,52.840845,5
"25675","SOEGEL","2011","49751",7.523528,52.840845,9
"25676","SOEGEL","2012","49751",7.523528,52.840845,4
"25677","SOEGEL","2013","49751",7.523528,52.840845,10
"25678","SOEGEL","2014","49751",7.523528,52.840845,4
"25679","SOEGEL","2015","49751",7.523528,52.840845,6
"25680","SOEGEL","2016","49751",7.523528,52.840845,11
"25681","SOEHLDE","2009","31185",10.232297,52.189449,9
"25682","SOEHLDE","2010","31185",10.232297,52.189449,2
"25683","SOEHLDE","2011","31185",10.232297,52.189449,10
"25684","SOEHLDE","2012","31185",10.232297,52.189449,5
"25685","SOEHLDE","2013","31185",10.232297,52.189449,6
"25686","SOEHLDE","2014","31185",10.232297,52.189449,9
"25687","SOEHLDE","2015","31185",10.232297,52.189449,9
"25688","SOEHLDE","2016","31185",10.232297,52.189449,15
"25689","SOEHREWALD","2009","34320",9.571642,51.237537,7
"25690","SOEHREWALD","2010","34320",9.571642,51.237537,6
"25691","SOEHREWALD","2011","34320",9.571642,51.237537,8
"25692","SOEHREWALD","2012","34320",9.571642,51.237537,9
"25693","SOEHREWALD","2013","34320",9.571642,51.237537,5
"25694","SOEHREWALD","2014","34320",9.571642,51.237537,5
"25695","SOEHREWALD","2015","34320",9.571642,51.237537,4
"25696","SOEHREWALD","2016","34320",9.571642,51.237537,11
"25697","SOELDEN","2012","79294",7.809109,47.932118,1
"25698","SOELDEN","2014","79294",7.809109,47.932118,1
"25699","SOELDEN","2015","79294",7.809109,47.932118,1
"25700","SOELDEN","2016","79294",7.809109,47.932118,1
"25701","SOEMMERDA","2009","99610",11.118975,51.159368,19
"25702","SOEMMERDA","2010","99610",11.118975,51.159368,17
"25703","SOEMMERDA","2011","99610",11.118975,51.159368,15
"25704","SOEMMERDA","2012","99610",11.118975,51.159368,15
"25705","SOEMMERDA","2013","99610",11.118975,51.159368,21
"25706","SOEMMERDA","2014","99610",11.118975,51.159368,19
"25707","SOEMMERDA","2015","99610",11.118975,51.159368,15
"25708","SOEMMERDA","2016","99610",11.118975,51.159368,9
"25709","SOERGENLOCH","2011","55270",8.200996,49.88327,1
"25710","SOERGENLOCH","2012","55270",8.200996,49.88327,1
"25711","SOERGENLOCH","2013","55270",8.200996,49.88327,1
"25712","SOERGENLOCH","2014","55270",8.200996,49.88327,1
"25713","SOERGENLOCH","2015","55270",8.200996,49.88327,2
"25714","SOHLAND A. D. SPREE","2009","02689",14.427111,51.04397,6
"25715","SOHLAND A. D. SPREE","2010","02689",14.427111,51.04397,10
"25716","SOHLAND A. D. SPREE","2011","02689",14.427111,51.04397,6
"25717","SOHLAND A. D. SPREE","2012","02689",14.427111,51.04397,4
"25718","SOHLAND A. D. SPREE","2013","02689",14.427111,51.04397,13
"25719","SOHLAND A. D. SPREE","2014","02689",14.427111,51.04397,6
"25720","SOHLAND A. D. SPREE","2015","02689",14.427111,51.04397,8
"25721","SOHLAND A. D. SPREE","2016","02689",14.427111,51.04397,8
"25722","SOHREN","2009","55487",7.30777,49.931979,2
"25723","SOHREN","2010","55487",7.30777,49.931979,3
"25724","SOHREN","2011","55487",7.30777,49.931979,4
"25725","SOHREN","2012","55487",7.30777,49.931979,2
"25726","SOHREN","2013","55487",7.30777,49.931979,2
"25727","SOHREN","2015","55487",7.30777,49.931979,1
"25728","SOHREN","2016","55487",7.30777,49.931979,2
"25729","SOLLSTEDT","2009","99759",10.530644,51.413215,3
"25730","SOLLSTEDT","2010","99759",10.530644,51.413215,4
"25731","SOLLSTEDT","2011","99759",10.530644,51.413215,4
"25732","SOLLSTEDT","2012","99759",10.530644,51.413215,3
"25733","SOLLSTEDT","2013","99759",10.530644,51.413215,2
"25734","SOLLSTEDT","2015","99759",10.530644,51.413215,3
"25735","SOLNHOFEN","2009","91807",10.994054,48.895721,2
"25736","SOLNHOFEN","2011","91807",10.994054,48.895721,2
"25737","SOLNHOFEN","2012","91807",10.994054,48.895721,1
"25738","SOLNHOFEN","2013","91807",10.994054,48.895721,1
"25739","SOLNHOFEN","2015","91807",10.994054,48.895721,1
"25740","SOLNHOFEN","2016","91807",10.994054,48.895721,1
"25741","SOLTENDIECK","2010","29594",10.75935,52.874845,2
"25742","SOLTENDIECK","2011","29594",10.75935,52.874845,1
"25743","SOLTENDIECK","2013","29594",10.75935,52.874845,1
"25744","SOLTENDIECK","2014","29594",10.75935,52.874845,1
"25745","SOLTENDIECK","2016","29594",10.75935,52.874845,1
"25746","SOMMERACH","2009","97334",10.204484,49.828894,1
"25747","SOMMERACH","2011","97334",10.204484,49.828894,3
"25748","SOMMERACH","2012","97334",10.204484,49.828894,1
"25749","SOMMERACH","2014","97334",10.204484,49.828894,2
"25750","SOMMERKAHL","2009","63825",9.258161,50.070187,1
"25751","SOMMERKAHL","2010","63825",9.258161,50.070187,1
